date,crop,zone,price,quantity_sold_kg
2026-09-02,Grapes,Zone A,143.36,71.6
2026-09-02,Grapes,Zone B,138.61,86.5
2026-09-02,Apple,Zone A,132.88,27.2
2026-09-02,Apple,Zone B,134.2,24.6
2026-09-02,Banana,Zone A,47.19,51.4
2026-09-02,Banana,Zone B,47.77,68.9
2026-09-02,Strawberry,Zone A,237.41,29.4
2026-09-02,Strawberry,Zone B,224.42,59.7
2026-09-03,Tomato,Zone A,23.76,44.7
2026-09-03,Tomato,Zone B,23.55,32.8
2026-09-03,Onion,Zone A,59.35,67.6
2026-09-03,Onion,Zone B,61.67,71.3
2026-09-03,Potato,Zone A,32.6,47.4
2026-09-03,Potato,Zone B,32.81,27.8
2026-09-03,Garlic,Zone A,186.66,26.1
2026-09-03,Garlic,Zone B,184.16,58.5
2026-09-03,Ginger,Zone A,106.82,95.5
2026-09-03,Ginger,Zone B,110.74,41.9
2026-09-03,Capsicum,Zone A,39.8,60.7
2026-09-03,Capsicum,Zone B,40.59,40.1
2026-09-03,Cauliflower,Zone A,36.26,76.1
2026-09-03,Cauliflower,Zone B,36.21,54.1
2026-09-03,Chilli,Zone A,55.88,22.1
2026-09-03,Chilli,Zone B,55.03,32.7
2026-09-03,Grapes,Zone A,143.2,41.5
2026-09-03,Grapes,Zone B,147.1,41.6
2026-09-03,Apple,Zone A,118.72,25.0
2026-09-03,Apple,Zone B,118.58,88.8
2026-09-03,Banana,Zone A,43.7,41.7
2026-09-03,Banana,Zone B,45.13,31.2
2026-09-03,Strawberry,Zone A,220.75,39.0
2026-09-03,Strawberry,Zone B,234.17,61.4
2026-09-04,Tomato,Zone A,25.59,56.9
2026-09-04,Tomato,Zone B,24.05,57.3
2026-09-04,Onion,Zone A,59.91,79.3
2026-09-04,Onion,Zone B,62.26,32.3
2026-09-04,Potato,Zone A,29.32,76.7
2026-09-04,Potato,Zone B,28.64,83.8
2026-09-04,Garlic,Zone A,200.99,83.3
2026-09-04,Garlic,Zone B,195.69,78.9
2026-09-04,Ginger,Zone A,119.03,63.4
2026-09-04,Ginger,Zone B,120.87,54.5
2026-09-04,Capsicum,Zone A,41.6,35.9
2026-09-04,Capsicum,Zone B,39.59,38.8
2026-09-04,Cauliflower,Zone A,35.78,64.7
2026-09-04,Cauliflower,Zone B,35.11,48.6
2026-09-04,Chilli,Zone A,53.67,47.2
2026-09-04,Chilli,Zone B,56.61,73.2
2026-09-04,Grapes,Zone A,144.96,90.7
2026-09-04,Grapes,Zone B,145.65,60.3
2026-09-04,Apple,Zone A,132.6,62.4
2026-09-04,Apple,Zone B,133.58,63.3
2026-09-04,Banana,Zone A,46.45,55.0
2026-09-04,Banana,Zone B,48.23,30.8
2026-09-04,Strawberry,Zone A,226.31,60.6
2026-09-04,Strawberry,Zone B,233.46,30.0
2026-09-05,Tomato,Zone A,24.67,44.4
2026-09-05,Tomato,Zone B,24.76,82.4
2026-09-05,Onion,Zone A,60.76,26.4
2026-09-05,Onion,Zone B,60.03,33.5
2026-09-05,Potato,Zone A,28.8,48.0
2026-09-05,Potato,Zone B,30.15,62.7
2026-09-05,Garlic,Zone A,199.91,94.7
2026-09-05,Garlic,Zone B,193.81,80.6
2026-09-05,Ginger,Zone A,120.79,64.2
2026-09-05,Ginger,Zone B,118.28,80.8
2026-09-05,Capsicum,Zone A,42.01,27.3
2026-09-05,Capsicum,Zone B,43.0,83.4
2026-09-05,Cauliflower,Zone A,35.32,43.0
2026-09-05,Cauliflower,Zone B,36.19,67.5
2026-09-05,Chilli,Zone A,57.06,72.4
2026-09-05,Chilli,Zone B,56.11,86.5
2026-09-05,Grapes,Zone A,132.27,51.9
2026-09-05,Grapes,Zone B,133.66,86.5
2026-09-05,Apple,Zone A,123.47,97.0
2026-09-05,Apple,Zone B,118.88,35.5
2026-09-05,Banana,Zone A,44.21,71.8
2026-09-05,Banana,Zone B,41.39,38.5
2026-09-05,Strawberry,Zone A,213.68,26.8
2026-09-05,Strawberry,Zone B,204.99,49.7
2026-09-06,Tomato,Zone A,24.03,30.8
2026-09-06,Tomato,Zone B,23.42,57.1
2026-09-06,Onion,Zone A,52.92,50.6
2026-09-06,Onion,Zone B,50.45,23.7
2026-09-06,Potato,Zone A,34.74,31.5
2026-09-06,Potato,Zone B,33.54,23.0
2026-09-06,Garlic,Zone A,195.23,93.9
2026-09-06,Garlic,Zone B,200.71,86.5
2026-09-06,Ginger,Zone A,108.46,89.6
2026-09-06,Ginger,Zone B,103.58,37.5
2026-09-06,Capsicum,Zone A,41.51,20.8
2026-09-06,Capsicum,Zone B,40.34,38.3
2026-09-06,Cauliflower,Zone A,34.89,27.2
2026-09-06,Cauliflower,Zone B,36.47,72.7
2026-09-06,Chilli,Zone A,57.76,36.4
2026-09-06,Chilli,Zone B,58.64,35.9
2026-09-06,Grapes,Zone A,130.24,94.9
2026-09-06,Grapes,Zone B,136.8,42.6
2026-09-06,Apple,Zone A,114.0,31.0
2026-09-06,Apple,Zone B,111.85,27.9
2026-09-06,Banana,Zone A,45.74,43.0
2026-09-06,Banana,Zone B,45.79,35.7
2026-09-06,Strawberry,Zone A,212.92,91.6
2026-09-06,Strawberry,Zone B,213.83,58.1
2026-09-07,Tomato,Zone A,25.51,22.5
2026-09-07,Tomato,Zone B,25.39,36.7
2026-09-07,Onion,Zone A,53.11,69.9
2026-09-07,Onion,Zone B,52.04,42.2
2026-09-07,Potato,Zone A,29.83,46.2
2026-09-07,Potato,Zone B,30.5,60.9
2026-09-07,Garlic,Zone A,206.02,86.9
2026-09-07,Garlic,Zone B,198.04,69.2
2026-09-07,Ginger,Zone A,105.19,34.6
2026-09-07,Ginger,Zone B,110.17,43.0
2026-09-07,Capsicum,Zone A,38.28,81.7
2026-09-07,Capsicum,Zone B,37.56,59.7
2026-09-07,Cauliflower,Zone A,35.37,82.5
2026-09-07,Cauliflower,Zone B,36.66,60.1
2026-09-07,Chilli,Zone A,53.32,65.6
2026-09-07,Chilli,Zone B,56.55,33.2
2026-09-07,Grapes,Zone A,148.91,49.6
2026-09-07,Grapes,Zone B,142.53,87.4
2026-09-07,Apple,Zone A,116.13,23.3
2026-09-07,Apple,Zone B,117.32,33.8
2026-09-07,Banana,Zone A,45.91,41.3
2026-09-07,Banana,Zone B,45.62,98.3
2026-09-07,Strawberry,Zone A,204.45,60.1
2026-09-07,Strawberry,Zone B,204.42,90.9
2026-09-08,Tomato,Zone A,25.81,34.0
2026-09-08,Tomato,Zone B,24.71,42.3
2026-09-08,Onion,Zone A,55.03,21.3
2026-09-08,Onion,Zone B,55.94,66.5
2026-09-08,Potato,Zone A,29.93,40.9
2026-09-08,Potato,Zone B,29.68,44.4
2026-09-08,Garlic,Zone A,213.37,79.0
2026-09-08,Garlic,Zone B,207.6,56.4
2026-09-08,Ginger,Zone A,120.93,42.1
2026-09-08,Ginger,Zone B,120.3,51.7
2026-09-08,Capsicum,Zone A,39.63,56.1
2026-09-08,Capsicum,Zone B,39.98,88.5
2026-09-08,Cauliflower,Zone A,39.0,53.1
2026-09-08,Cauliflower,Zone B,39.67,74.4
2026-09-08,Chilli,Zone A,53.22,64.3
2026-09-08,Chilli,Zone B,55.73,97.2
2026-09-08,Grapes,Zone A,129.61,90.6
2026-09-08,Grapes,Zone B,123.75,49.8
2026-09-08,Apple,Zone A,125.23,22.7
2026-09-08,Apple,Zone B,119.77,56.2
2026-09-08,Banana,Zone A,45.66,87.4
2026-09-08,Banana,Zone B,45.08,61.4
2026-09-08,Strawberry,Zone A,222.5,72.0
2026-09-08,Strawberry,Zone B,224.96,50.8
2026-09-09,Tomato,Zone A,23.65,53.0
2026-09-09,Tomato,Zone B,24.9,22.7
2026-09-09,Onion,Zone A,58.54,39.8
2026-09-09,Onion,Zone B,58.73,54.0
2026-09-09,Potato,Zone A,30.57,51.7
2026-09-09,Potato,Zone B,31.66,73.3
2026-09-09,Garlic,Zone A,183.3,76.1
2026-09-09,Garlic,Zone B,190.44,29.6
2026-09-09,Ginger,Zone A,117.24,34.7
2026-09-09,Ginger,Zone B,119.43,88.6
2026-09-09,Capsicum,Zone A,42.12,82.1
2026-09-09,Capsicum,Zone B,42.03,81.7
2026-09-09,Cauliflower,Zone A,37.65,54.5
2026-09-09,Cauliflower,Zone B,36.37,80.8
2026-09-09,Chilli,Zone A,57.35,23.7
2026-09-09,Chilli,Zone B,55.84,36.4
2026-09-09,Grapes,Zone A,133.5,85.1
2026-09-09,Grapes,Zone B,137.75,75.5
2026-09-09,Apple,Zone A,132.08,58.5
2026-09-09,Apple,Zone B,130.98,79.4
2026-09-09,Banana,Zone A,45.91,45.8
2026-09-09,Banana,Zone B,42.48,73.7
2026-09-09,Strawberry,Zone A,211.59,86.3
2026-09-09,Strawberry,Zone B,221.29,24.7
2026-09-10,Tomato,Zone A,25.72,81.2
2026-09-10,Tomato,Zone B,26.13,63.6
2026-09-10,Onion,Zone A,56.35,22.4
2026-09-10,Onion,Zone B,54.88,34.9
2026-09-10,Potato,Zone A,28.06,81.0
2026-09-10,Potato,Zone B,29.24,97.0
2026-09-10,Garlic,Zone A,204.43,35.3
2026-09-10,Garlic,Zone B,217.95,66.5
2026-09-10,Ginger,Zone A,117.39,69.3
2026-09-10,Ginger,Zone B,118.92,65.3
2026-09-10,Capsicum,Zone A,39.05,29.6
2026-09-10,Capsicum,Zone B,39.03,76.2
2026-09-10,Cauliflower,Zone A,41.16,81.8
2026-09-10,Cauliflower,Zone B,39.44,27.2
2026-09-10,Chilli,Zone A,58.21,62.7
2026-09-10,Chilli,Zone B,57.76,44.6
2026-09-10,Grapes,Zone A,131.27,43.4
2026-09-10,Grapes,Zone B,127.3,77.4
2026-09-10,Apple,Zone A,127.69,73.2
2026-09-10,Apple,Zone B,130.56,27.0
2026-09-10,Banana,Zone A,47.91,44.2
2026-09-10,Banana,Zone B,48.03,68.1
2026-09-10,Strawberry,Zone A,204.08,82.0
2026-09-10,Strawberry,Zone B,209.53,53.5
2026-09-11,Tomato,Zone A,22.89,34.4
2026-09-11,Tomato,Zone B,23.32,85.6
2026-09-11,Onion,Zone A,53.48,40.7
2026-09-11,Onion,Zone B,56.18,33.0
2026-09-11,Potato,Zone A,33.02,93.0
2026-09-11,Potato,Zone B,34.4,42.2
2026-09-11,Garlic,Zone A,214.38,75.8
2026-09-11,Garlic,Zone B,213.9,75.5
2026-09-11,Ginger,Zone A,114.28,78.0
2026-09-11,Ginger,Zone B,114.62,57.7
2026-09-11,Capsicum,Zone A,39.8,70.7
2026-09-11,Capsicum,Zone B,42.94,41.7
2026-09-11,Cauliflower,Zone A,34.72,90.6
2026-09-11,Cauliflower,Zone B,35.91,89.1
2026-09-11,Chilli,Zone A,58.32,28.2
2026-09-11,Chilli,Zone B,57.1,40.2
2026-09-11,Grapes,Zone A,148.33,72.7
2026-09-11,Grapes,Zone B,148.1,72.3
2026-09-11,Apple,Zone A,110.03,95.2
2026-09-11,Apple,Zone B,117.11,29.2
2026-09-11,Banana,Zone A,43.34,32.5
2026-09-11,Banana,Zone B,43.44,23.4
2026-09-11,Strawberry,Zone A,233.01,61.1
2026-09-11,Strawberry,Zone B,239.43,61.4
2026-09-12,Tomato,Zone A,27.57,25.2
2026-09-12,Tomato,Zone B,25.87,32.0
2026-09-12,Onion,Zone A,55.14,64.0
2026-09-12,Onion,Zone B,53.88,81.6
2026-09-12,Potato,Zone A,33.82,46.1
2026-09-12,Potato,Zone B,34.09,72.8
2026-09-12,Garlic,Zone A,179.41,60.6
2026-09-12,Garlic,Zone B,185.79,47.1
2026-09-12,Ginger,Zone A,114.96,57.4
2026-09-12,Ginger,Zone B,111.63,26.0
2026-09-12,Capsicum,Zone A,39.91,67.4
2026-09-12,Capsicum,Zone B,38.91,68.0
2026-09-12,Cauliflower,Zone A,41.01,33.7
2026-09-12,Cauliflower,Zone B,39.78,51.4
2026-09-12,Chilli,Zone A,50.38,30.7
2026-09-12,Chilli,Zone B,50.31,70.0
2026-09-12,Grapes,Zone A,138.02,84.4
2026-09-12,Grapes,Zone B,141.94,53.7
2026-09-12,Apple,Zone A,131.54,42.4
2026-09-12,Apple,Zone B,124.76,84.2
2026-09-12,Banana,Zone A,45.0,71.4
2026-09-12,Banana,Zone B,43.88,61.8
2026-09-12,Strawberry,Zone A,236.28,20.5
2026-09-12,Strawberry,Zone B,230.49,78.9
2026-09-13,Tomato,Zone A,24.49,72.6
2026-09-13,Tomato,Zone B,23.79,72.6
2026-09-13,Onion,Zone A,54.71,21.5
2026-09-13,Onion,Zone B,53.31,94.1
2026-09-13,Potato,Zone A,33.42,39.9
2026-09-13,Potato,Zone B,32.68,92.8
2026-09-13,Garlic,Zone A,200.7,85.3
2026-09-13,Garlic,Zone B,205.54,40.0
2026-09-13,Ginger,Zone A,112.58,20.1
2026-09-13,Ginger,Zone B,113.97,43.5
2026-09-13,Capsicum,Zone A,38.34,81.2
2026-09-13,Capsicum,Zone B,40.1,23.4
2026-09-13,Cauliflower,Zone A,37.21,54.0
2026-09-13,Cauliflower,Zone B,36.63,26.3
2026-09-13,Chilli,Zone A,54.91,49.4
2026-09-13,Chilli,Zone B,57.13,74.4
2026-09-13,Grapes,Zone A,152.28,86.2
2026-09-13,Grapes,Zone B,145.16,90.2
2026-09-13,Apple,Zone A,120.47,48.2
2026-09-13,Apple,Zone B,126.13,56.1
2026-09-13,Banana,Zone A,45.06,42.1
2026-09-13,Banana,Zone B,45.76,52.9
2026-09-13,Strawberry,Zone A,251.92,38.5
2026-09-13,Strawberry,Zone B,233.99,52.3
2026-09-14,Tomato,Zone A,25.4,97.6
2026-09-14,Tomato,Zone B,24.67,66.8
2026-09-14,Onion,Zone A,53.26,65.4
2026-09-14,Onion,Zone B,52.85,92.9
2026-09-14,Potato,Zone A,34.26,30.8
2026-09-14,Potato,Zone B,31.99,40.5
2026-09-14,Garlic,Zone A,201.52,33.3
2026-09-14,Garlic,Zone B,201.9,69.6
2026-09-14,Ginger,Zone A,103.01,25.8
2026-09-14,Ginger,Zone B,103.32,94.5
2026-09-14,Capsicum,Zone A,39.29,91.4
2026-09-14,Capsicum,Zone B,39.94,98.8
2026-09-14,Cauliflower,Zone A,41.38,72.6
2026-09-14,Cauliflower,Zone B,38.85,93.2
2026-09-14,Chilli,Zone A,57.57,63.9
2026-09-14,Chilli,Zone B,54.3,80.1
2026-09-14,Grapes,Zone A,146.83,52.0
2026-09-14,Grapes,Zone B,142.83,76.8
2026-09-14,Apple,Zone A,119.58,93.3
2026-09-14,Apple,Zone B,122.0,44.1
2026-09-14,Banana,Zone A,43.95,23.9
2026-09-14,Banana,Zone B,45.43,84.6
2026-09-14,Strawberry,Zone A,245.22,27.7
2026-09-14,Strawberry,Zone B,233.49,62.2
2026-09-15,Tomato,Zone A,24.26,26.8
2026-09-15,Tomato,Zone B,24.69,52.2
2026-09-15,Onion,Zone A,53.67,43.2
2026-09-15,Onion,Zone B,50.14,98.3
2026-09-15,Potato,Zone A,33.35,31.7
2026-09-15,Potato,Zone B,32.54,79.8
2026-09-15,Garlic,Zone A,190.51,79.3
2026-09-15,Garlic,Zone B,188.56,88.2
2026-09-15,Ginger,Zone A,121.38,65.1
2026-09-15,Ginger,Zone B,116.48,29.5
2026-09-15,Capsicum,Zone A,39.78,59.7
2026-09-15,Capsicum,Zone B,37.74,70.8
2026-09-15,Cauliflower,Zone A,36.65,67.3
2026-09-15,Cauliflower,Zone B,37.88,71.6
2026-09-15,Chilli,Zone A,56.3,32.8
2026-09-15,Chilli,Zone B,58.13,95.2
2026-09-15,Grapes,Zone A,133.71,46.4
2026-09-15,Grapes,Zone B,134.34,71.9
2026-09-15,Apple,Zone A,110.86,46.9
2026-09-15,Apple,Zone B,111.31,65.6
2026-09-15,Banana,Zone A,44.67,68.7
2026-09-15,Banana,Zone B,46.01,69.8
2026-09-15,Strawberry,Zone A,223.42,52.1
2026-09-15,Strawberry,Zone B,223.59,65.5
2026-09-16,Tomato,Zone A,27.5,93.7
2026-09-16,Tomato,Zone B,27.94,22.7
2026-09-16,Onion,Zone A,60.01,62.7
2026-09-16,Onion,Zone B,62.48,26.8
2026-09-16,Potato,Zone A,31.39,94.8
2026-09-16,Potato,Zone B,31.91,52.7
2026-09-16,Garlic,Zone A,187.61,65.7
2026-09-16,Garlic,Zone B,194.38,32.2
2026-09-16,Ginger,Zone A,121.16,71.4
2026-09-16,Ginger,Zone B,119.81,88.0
2026-09-16,Capsicum,Zone A,37.26,95.2
2026-09-16,Capsicum,Zone B,38.0,29.6
2026-09-16,Cauliflower,Zone A,34.7,25.8
2026-09-16,Cauliflower,Zone B,34.61,72.8
2026-09-16,Chilli,Zone A,53.58,21.0
2026-09-16,Chilli,Zone B,53.97,59.7
2026-09-16,Grapes,Zone A,135.83,99.2
2026-09-16,Grapes,Zone B,138.94,38.1
2026-09-16,Apple,Zone A,115.13,73.1
2026-09-16,Apple,Zone B,118.7,31.7
2026-09-16,Banana,Zone A,44.68,86.9
2026-09-16,Banana,Zone B,44.6,25.7
2026-09-16,Strawberry,Zone A,213.87,36.8
2026-09-16,Strawberry,Zone B,206.26,43.9
2026-09-17,Tomato,Zone A,23.34,99.7
2026-09-17,Tomato,Zone B,23.31,55.9
2026-09-17,Onion,Zone A,54.43,41.7
2026-09-17,Onion,Zone B,56.39,55.5
2026-09-17,Potato,Zone A,33.32,30.3
2026-09-17,Potato,Zone B,32.81,98.9
2026-09-17,Garlic,Zone A,220.11,75.3
2026-09-17,Garlic,Zone B,213.03,45.7
2026-09-17,Ginger,Zone A,118.51,82.9
2026-09-17,Ginger,Zone B,118.71,98.2
2026-09-17,Capsicum,Zone A,41.9,98.0
2026-09-17,Capsicum,Zone B,39.42,75.6
2026-09-17,Cauliflower,Zone A,39.19,63.1
2026-09-17,Cauliflower,Zone B,39.77,41.4
2026-09-17,Chilli,Zone A,56.41,23.0
2026-09-17,Chilli,Zone B,55.72,64.7
2026-09-17,Grapes,Zone A,128.93,47.7
2026-09-17,Grapes,Zone B,136.89,78.3
2026-09-17,Apple,Zone A,128.8,86.8
2026-09-17,Apple,Zone B,128.17,77.5
2026-09-17,Banana,Zone A,46.15,39.9
2026-09-17,Banana,Zone B,46.14,93.7
2026-09-17,Strawberry,Zone A,208.55,57.8
2026-09-17,Strawberry,Zone B,201.18,20.9
2026-09-18,Tomato,Zone A,24.61,21.0
2026-09-18,Tomato,Zone B,23.62,91.4
2026-09-18,Onion,Zone A,51.86,21.5
2026-09-18,Onion,Zone B,53.91,68.3
2026-09-18,Potato,Zone A,32.81,34.3
2026-09-18,Potato,Zone B,33.49,21.9
2026-09-18,Garlic,Zone A,188.9,81.5
2026-09-18,Garlic,Zone B,194.76,79.1
2026-09-18,Ginger,Zone A,104.33,93.2
2026-09-18,Ginger,Zone B,104.59,51.9
2026-09-18,Capsicum,Zone A,42.22,75.5
2026-09-18,Capsicum,Zone B,40.19,55.6
2026-09-18,Cauliflower,Zone A,36.69,45.7
2026-09-18,Cauliflower,Zone B,38.07,47.0
2026-09-18,Chilli,Zone A,57.05,75.4
2026-09-18,Chilli,Zone B,58.55,36.5
2026-09-18,Grapes,Zone A,128.22,77.7
2026-09-18,Grapes,Zone B,127.13,24.4
2026-09-18,Apple,Zone A,121.31,44.0
2026-09-18,Apple,Zone B,120.04,60.3
2026-09-18,Banana,Zone A,43.42,81.5
2026-09-18,Banana,Zone B,44.79,23.4
2026-09-18,Strawberry,Zone A,234.87,58.6
2026-09-18,Strawberry,Zone B,241.65,67.7
2026-09-19,Tomato,Zone A,23.5,29.4
2026-09-19,Tomato,Zone B,23.53,27.4
2026-09-19,Onion,Zone A,60.83,70.3
2026-09-19,Onion,Zone B,61.57,89.3
2026-09-19,Potato,Zone A,28.44,88.5
2026-09-19,Potato,Zone B,28.32,51.2
2026-09-19,Garlic,Zone A,184.74,42.1
2026-09-19,Garlic,Zone B,184.79,23.8
2026-09-19,Ginger,Zone A,105.58,34.9
2026-09-19,Ginger,Zone B,103.19,67.5
2026-09-19,Capsicum,Zone A,38.96,56.4
2026-09-19,Capsicum,Zone B,40.2,99.0
2026-09-19,Cauliflower,Zone A,34.85,68.0
2026-09-19,Cauliflower,Zone B,35.3,20.6
2026-09-19,Chilli,Zone A,53.88,76.9
2026-09-19,Chilli,Zone B,53.98,78.1
2026-09-19,Grapes,Zone A,142.35,62.5
2026-09-19,Grapes,Zone B,152.21,81.8
2026-09-19,Apple,Zone A,137.38,26.4
2026-09-19,Apple,Zone B,135.84,43.1
2026-09-19,Banana,Zone A,47.3,65.8
2026-09-19,Banana,Zone B,46.95,66.1
2026-09-19,Strawberry,Zone A,227.37,84.3
2026-09-19,Strawberry,Zone B,231.01,30.6
2026-09-20,Tomato,Zone A,24.13,76.2
2026-09-20,Tomato,Zone B,24.78,93.8
2026-09-20,Onion,Zone A,57.12,31.0
2026-09-20,Onion,Zone B,54.51,79.2
2026-09-20,Potato,Zone A,29.36,58.9
2026-09-20,Potato,Zone B,30.39,55.9
2026-09-20,Garlic,Zone A,189.21,52.1
2026-09-20,Garlic,Zone B,188.33,85.0
2026-09-20,Ginger,Zone A,106.52,51.7
2026-09-20,Ginger,Zone B,110.0,20.7
2026-09-20,Capsicum,Zone A,38.88,91.0
2026-09-20,Capsicum,Zone B,36.92,70.7
2026-09-20,Cauliflower,Zone A,34.68,63.6
2026-09-20,Cauliflower,Zone B,35.0,88.8
2026-09-20,Chilli,Zone A,55.89,99.1
2026-09-20,Chilli,Zone B,53.52,79.3
2026-09-20,Grapes,Zone A,136.55,30.8
2026-09-20,Grapes,Zone B,141.78,47.1
2026-09-20,Apple,Zone A,130.73,56.8
2026-09-20,Apple,Zone B,126.67,57.4
2026-09-20,Banana,Zone A,44.46,29.0
2026-09-20,Banana,Zone B,45.98,34.9
2026-09-20,Strawberry,Zone A,213.16,77.3
2026-09-20,Strawberry,Zone B,219.9,30.6
2026-09-21,Tomato,Zone A,26.54,85.2
2026-09-21,Tomato,Zone B,26.85,43.6
2026-09-21,Onion,Zone A,56.01,98.5
2026-09-21,Onion,Zone B,55.04,31.0
2026-09-21,Potato,Zone A,30.95,97.0
2026-09-21,Potato,Zone B,29.81,42.8
2026-09-21,Garlic,Zone A,194.75,29.9
2026-09-21,Garlic,Zone B,187.01,64.9
2026-09-21,Ginger,Zone A,117.32,47.8
2026-09-21,Ginger,Zone B,115.04,36.9
2026-09-21,Capsicum,Zone A,42.69,81.0
2026-09-21,Capsicum,Zone B,41.21,52.5
2026-09-21,Cauliflower,Zone A,40.01,74.9
2026-09-21,Cauliflower,Zone B,38.59,59.5
2026-09-21,Chilli,Zone A,54.16,52.6
2026-09-21,Chilli,Zone B,52.83,97.6
2026-09-21,Grapes,Zone A,138.85,87.2
2026-09-21,Grapes,Zone B,133.42,53.8
2026-09-21,Apple,Zone A,120.57,89.1
2026-09-21,Apple,Zone B,119.18,53.7
2026-09-21,Banana,Zone A,45.08,35.7
2026-09-21,Banana,Zone B,48.02,25.0
2026-09-21,Strawberry,Zone A,216.63,50.0
2026-09-21,Strawberry,Zone B,219.72,20.3
2026-09-22,Tomato,Zone A,25.12,70.8
2026-09-22,Tomato,Zone B,23.95,59.8
2026-09-22,Onion,Zone A,52.27,47.7
2026-09-22,Onion,Zone B,52.34,24.9
2026-09-22,Potato,Zone A,28.82,26.0
2026-09-22,Potato,Zone B,28.8,46.1
2026-09-22,Garlic,Zone A,194.44,76.8
2026-09-22,Garlic,Zone B,205.58,78.6
2026-09-22,Ginger,Zone A,106.53,84.9
2026-09-22,Ginger,Zone B,111.79,99.0
2026-09-22,Capsicum,Zone A,38.45,77.8
2026-09-22,Capsicum,Zone B,38.67,94.7
2026-09-22,Cauliflower,Zone A,35.38,62.0
2026-09-22,Cauliflower,Zone B,35.19,51.8
2026-09-22,Chilli,Zone A,59.57,87.8
2026-09-22,Chilli,Zone B,57.12,37.2
2026-09-22,Grapes,Zone A,137.88,64.3
2026-09-22,Grapes,Zone B,130.5,45.8
2026-09-22,Apple,Zone A,123.78,73.6
2026-09-22,Apple,Zone B,125.76,63.8
2026-09-22,Banana,Zone A,43.42,23.9
2026-09-22,Banana,Zone B,41.71,39.4
2026-09-22,Strawberry,Zone A,233.45,57.9
2026-09-22,Strawberry,Zone B,238.18,63.4
2026-09-23,Tomato,Zone A,23.03,71.4
2026-09-23,Tomato,Zone B,24.1,33.1
2026-09-23,Onion,Zone A,56.87,39.4
2026-09-23,Onion,Zone B,55.76,85.4
2026-09-23,Potato,Zone A,32.47,58.3
2026-09-23,Potato,Zone B,32.94,30.7
2026-09-23,Garlic,Zone A,207.93,43.1
2026-09-23,Garlic,Zone B,194.66,89.5
2026-09-23,Ginger,Zone A,118.38,81.0
2026-09-23,Ginger,Zone B,123.12,94.8
2026-09-23,Capsicum,Zone A,41.45,69.4
2026-09-23,Capsicum,Zone B,41.89,34.9
2026-09-23,Cauliflower,Zone A,35.42,38.9
2026-09-23,Cauliflower,Zone B,36.72,32.8
2026-09-23,Chilli,Zone A,57.87,72.1
2026-09-23,Chilli,Zone B,54.18,39.1
2026-09-23,Grapes,Zone A,131.3,40.1
2026-09-23,Grapes,Zone B,135.64,25.2
2026-09-23,Apple,Zone A,123.63,83.9
2026-09-23,Apple,Zone B,126.54,43.5
2026-09-23,Banana,Zone A,43.0,72.8
2026-09-23,Banana,Zone B,44.07,62.0
2026-09-23,Strawberry,Zone A,229.63,73.8
2026-09-23,Strawberry,Zone B,235.8,45.7
2026-09-24,Tomato,Zone A,23.98,75.2
2026-09-24,Tomato,Zone B,22.64,51.1
2026-09-24,Onion,Zone A,59.71,54.9
2026-09-24,Onion,Zone B,60.89,69.8
2026-09-24,Potato,Zone A,30.85,29.9
2026-09-24,Potato,Zone B,28.58,86.6
2026-09-24,Garlic,Zone A,217.35,37.1
2026-09-24,Garlic,Zone B,203.46,81.9
2026-09-24,Ginger,Zone A,112.4,82.3
2026-09-24,Ginger,Zone B,114.97,59.4
2026-09-24,Capsicum,Zone A,38.97,95.1
2026-09-24,Capsicum,Zone B,39.6,78.1
2026-09-24,Cauliflower,Zone A,37.26,51.9
2026-09-24,Cauliflower,Zone B,40.03,78.4
2026-09-24,Chilli,Zone A,53.67,20.3
2026-09-24,Chilli,Zone B,52.65,24.2
2026-09-24,Grapes,Zone A,129.81,69.1
2026-09-24,Grapes,Zone B,131.26,60.3
2026-09-24,Apple,Zone A,120.59,26.8
2026-09-24,Apple,Zone B,122.44,71.2
2026-09-24,Banana,Zone A,45.56,24.3
2026-09-24,Banana,Zone B,47.78,41.6
2026-09-24,Strawberry,Zone A,238.13,57.9
2026-09-24,Strawberry,Zone B,236.1,60.5
2026-09-25,Tomato,Zone A,24.55,49.7
2026-09-25,Tomato,Zone B,25.55,87.3
2026-09-25,Onion,Zone A,54.1,87.4
2026-09-25,Onion,Zone B,54.48,52.4
2026-09-25,Potato,Zone A,33.2,48.5
2026-09-25,Potato,Zone B,33.68,84.8
2026-09-25,Garlic,Zone A,204.08,41.0
2026-09-25,Garlic,Zone B,195.52,25.7
2026-09-25,Ginger,Zone A,111.71,67.6
2026-09-25,Ginger,Zone B,115.15,36.7
2026-09-25,Capsicum,Zone A,39.19,67.0
2026-09-25,Capsicum,Zone B,40.96,74.4
2026-09-25,Cauliflower,Zone A,40.05,76.6
2026-09-25,Cauliflower,Zone B,40.06,67.9
2026-09-25,Chilli,Zone A,53.09,76.5
2026-09-25,Chilli,Zone B,52.37,67.1
2026-09-25,Grapes,Zone A,138.07,45.1
2026-09-25,Grapes,Zone B,144.26,67.8
2026-09-25,Apple,Zone A,127.46,85.9
2026-09-25,Apple,Zone B,133.38,54.9
2026-09-25,Banana,Zone A,42.44,37.8
2026-09-25,Banana,Zone B,44.04,91.5
2026-09-25,Strawberry,Zone A,203.92,77.5
